FID Name Type Covariate R2 pvalue
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites batch 0.00272 9e-165
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites bmi 0.03787 0
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites fasting 0.00015 3e-11
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites month_attending 0.00114 5e-66
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites sex 0.02853 0
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites smoking 0.00076 5e-50
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites spectrometer 0.00454 3e-287
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites time_analysis 0.00158 1e-87
23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" Metabolites time_day 0.00018 4e-13
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites PCs 0.00753 0
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites age_recruitment 0.01024 0
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites assessment_centre 0.00413 8e-273
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites batch 0.00088 5e-54
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites bmi 0.08905 0
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites fasting 0.0017 7e-123
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites month_attending 0.00043 2e-24
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites sex 0.05151 0
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites smoking 0.00761 0
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites spectrometer 0.00649 0
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites time_analysis 8e-05 0.2
23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" Metabolites time_day 0.00629 0
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites PCs 0.00136 1e-42
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites age_recruitment 0.01976 0
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites assessment_centre 0.00126 5e-67
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites batch 8e-04 3e-43
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites bmi 0.03397 0
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites fasting 0.00265 3e-173
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites month_attending 0.00033 2e-16
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites sex 0.01136 0
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites smoking 0.00916 0
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites spectrometer 0.01256 0
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites time_analysis 9e-05 0.1
23623 "Triglycerides to Total Lipids in Medium LDL percentage" Metabolites time_day 0.00997 0
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites PCs 0.00279 5e-83
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites age_recruitment 0.01123 6e-179
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites assessment_centre 0.00381 9e-240
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites batch 0.00699 0
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites bmi 0.0237 0
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites fasting 2e-05 0.03
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites month_attending 3e-04 3e-15
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites sex 0.02039 0
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites smoking 0.00016 9e-12
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites spectrometer 0.07542 0
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites time_analysis 0.00322 4e-201
23624 "Phospholipids to Total Lipids in Small LDL percentage" Metabolites time_day 0.00016 1e-12
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites PCs 0.00063 1e-23
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites age_recruitment 0.01529 0
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites assessment_centre 0.00273 4e-166
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites batch 0.00539 0
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites bmi 0.0056 0
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites fasting 0.0034 6e-231
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites month_attending 0.00019 2e-08
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites sex 0.0082 4e-205
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites smoking 0.00481 5e-324
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites spectrometer 0.08546 0
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites time_analysis 0.00157 5e-91
23625 "Cholesterol to Total Lipids in Small LDL percentage" Metabolites time_day 0.00673 0
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites PCs 0.0052 4e-237
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites age_recruitment 0.01366 4e-214
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites assessment_centre 0.00415 2e-251
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites batch 0.00512 0
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites bmi 0.02412 0
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites fasting 0.00022 3e-16
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites month_attending 0.00043 2e-22
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites sex 0.01785 0
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites smoking 0.00022 7e-15
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites spectrometer 0.03692 0
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites time_analysis 0.00277 9e-164
23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" Metabolites time_day 0.00193 9e-128
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites PCs 0.0063 5e-324
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites age_recruitment 0.00948 0
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites assessment_centre 0.00222 3e-131
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites batch 0.00273 2e-170
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites bmi 0.05444 0
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites fasting 0.0019 2e-128
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites month_attending 0.00028 7e-14
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites sex 0.02189 0
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites smoking 0.00668 0
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites spectrometer 0.01179 0
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites time_analysis 0.00032 2e-12
23627 "Free Cholesterol to Total Lipids in Small LDL percentage" Metabolites time_day 0.01636 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites PCs 0.0047 1e-198
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites age_recruitment 0.01388 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites assessment_centre 0.00213 2e-127
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites batch 0.00087 2e-50
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites bmi 0.0603 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites fasting 0.00498 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites month_attending 0.00025 5e-12
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites sex 0.0317 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites smoking 0.00728 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites spectrometer 0.00554 0
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites time_analysis 0.00019 4e-06
23628 "Triglycerides to Total Lipids in Small LDL percentage" Metabolites time_day 0.01235 0
23629 "Phospholipids ratio VLHDL" Metabolites PCs 0.00113 3e-55
23629 "Phospholipids ratio VLHDL" Metabolites age_recruitment 0.00498 2e-153
23629 "Phospholipids ratio VLHDL" Metabolites assessment_centre 0.00284 2e-193
23629 "Phospholipids ratio VLHDL" Metabolites batch 0.00438 0
23629 "Phospholipids ratio VLHDL" Metabolites bmi 0.04532 0
23629 "Phospholipids ratio VLHDL" Metabolites fasting 0.00215 3e-162
23629 "Phospholipids ratio VLHDL" Metabolites month_attending 0.00066 4e-42
23629 "Phospholipids ratio VLHDL" Metabolites sex 0.11539 0
23629 "Phospholipids ratio VLHDL" Metabolites smoking 0.00067 1e-50
23629 "Phospholipids ratio VLHDL" Metabolites spectrometer 0.01578 0
23629 "Phospholipids ratio VLHDL" Metabolites time_analysis 0.00553 0
23629 "Phospholipids ratio VLHDL" Metabolites time_day 0.03023 0
23630 "Cholesterol ratio VLHDL" Metabolites PCs 0.00195 2e-72
23630 "Cholesterol ratio VLHDL" Metabolites age_recruitment 0.00942 0
23630 "Cholesterol ratio VLHDL" Metabolites assessment_centre 0.00197 1e-123
23630 "Cholesterol ratio VLHDL" Metabolites batch 0.0047 0
23630 "Cholesterol ratio VLHDL" Metabolites bmi 0.01317 0
23630 "Cholesterol ratio VLHDL" Metabolites fasting 0.00628 0
23630 "Cholesterol ratio VLHDL" Metabolites month_attending 0.00059 3e-35
23630 "Cholesterol ratio VLHDL" Metabolites sex 0.08217 0
23630 "Cholesterol ratio VLHDL" Metabolites smoking 0.00049 1e-35
23630 "Cholesterol ratio VLHDL" Metabolites spectrometer 0.02095 0
23630 "Cholesterol ratio VLHDL" Metabolites time_analysis 0.00408 1e-270
23630 "Cholesterol ratio VLHDL" Metabolites time_day 0.04207 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites PCs 0.00081 2e-28
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites age_recruitment 0.00908 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites assessment_centre 0.00212 2e-124
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites batch 0.0118 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites bmi 0.01883 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites fasting 0.00636 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites month_attending 0.00046 2e-24
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites sex 0.00168 1e-60
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites smoking 0.00365 2e-242
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites spectrometer 0.03736 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites time_analysis 0.0134 0
23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" Metabolites time_day 0.02346 0
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites PCs 0.00209 1e-57
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites age_recruitment 0.00278 9e-149
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites assessment_centre 0.00333 3e-265
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites batch 0.0011 1e-84
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites bmi 0.09447 0
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites fasting 0.00122 3e-106
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites month_attending 0.00054 2e-39
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites sex 0.19859 0
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites smoking 0.00111 1e-95
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites spectrometer 0.00042 2e-32
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites time_analysis 0.00078 9e-54
23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" Metabolites time_day 0.01865 0
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites PCs 0.00377 1e-156
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites age_recruitment 0.01015 0
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites assessment_centre 0.00456 5e-320
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites batch 0.00173 7e-119
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites bmi 0.09917 0
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites fasting 0.00101 7e-78
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites month_attending 0.00062 2e-39
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites sex 0.09291 0
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites smoking 0.00477 0
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites spectrometer 0.00256 2e-185
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites time_analysis 0.00306 1e-210
23633 "Triglycerides to Total Lipids in Very Large HDL percentage" Metabolites time_day 0.00133 2e-101
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites PCs 0.00186 3e-44
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites age_recruitment 0.00659 0
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites assessment_centre 0.00544 0
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites batch 0.00126 1e-82
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites bmi 0.12441 0
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites fasting 0.00081 2e-61
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites month_attending 0.00028 4e-15
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites sex 0.05523 0
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites smoking 0.00838 0
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites spectrometer 0.00249 1e-176
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites time_analysis 0.00247 3e-164
23634 "Phospholipids to Total Lipids in Large HDL percentage" Metabolites time_day 4e-05 0.0001
23635 "Cholesterol to Total Lipids in Large HDL percentage" Metabolites PCs 0.00118 1e-24
23635 "Cholesterol to Total Lipids in Large HDL percentage" Metabolites age_recruitment 0.00547 0
23635 "Cholesterol to Total Lipids in Large HDL percentage" Metabolites assessment_centre 0.00443 1e-304
23635 "Cholesterol to Total Lipids in Large HDL percentage" Metabolites batch 0.00039 8e-22
23635 "Cholesterol to Total Lipids in Large HDL percentage" Metabolites bmi 0.11427 0
