FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
satb1,SATB1,Proteins,0.07447,0.01648,6e-06,0.12981,0.01737,8e-14,-0.00908,0.0139,0.5,0.13013,23.73339,8e-14
sbsn,SBSN,Proteins,0.06096,0.01629,0.0002,-0.08806,0.01716,3e-07,0.25107,0.01374,3e-74,0.26607,7.28857,3e-74
scamp3,SCAMP3,Proteins,-0.00786,0.01629,0.6,-0.05364,0.01717,0.002,0.05432,0.01373,8e-05,0.07634,8.97617,8e-05
scara5,SCARA5,Proteins,-0.11615,0.01646,2e-12,-0.12498,0.01735,6e-13,-0.08921,0.01389,1e-10,0.15356,14.36797,6e-13
scarb1,SCARB1,Proteins,0.02254,0.01681,0.2,0.01641,0.01772,0.4,0.02775,0.01418,0.05,0.03224,3.96013,0.05
scarb2,SCARB2,Proteins,-0.17747,0.01665,2e-26,-0.1687,0.01756,8e-22,-0.16622,0.01404,3e-32,0.23683,14.9717,3e-32
scarf1,SCARF1,Proteins,-0.05031,0.01631,0.002,-0.14494,0.01719,4e-17,0.0823,0.01377,2e-09,0.16667,10.02737,4e-17
scarf2,SCARF2,Proteins,-0.22164,0.0163,5e-42,-0.2424,0.01719,4e-45,-0.16504,0.01375,4e-33,0.29325,14.28329,4e-45
scg2,SCG2,Proteins,-0.06137,0.01596,0.0001,0.08281,0.01683,9e-07,-0.24576,0.01346,3e-74,0.25934,19.24145,3e-74
scg3,SCG3,Proteins,0.09342,0.0166,2e-08,0.0736,0.01751,3e-05,0.10772,0.01399,1e-14,0.13046,3.71045,1e-14
scgb1a1,SCGB1A1,Proteins,0.02023,0.01647,0.2,-0.06255,0.01738,0.0003,0.12792,0.01389,3e-20,0.1424,7.73711,3e-20
scgb2a2,SCGB2A2,Proteins,0.02266,0.01686,0.2,0.02394,0.01777,0.2,0.01796,0.01421,0.2,0.02992,2.45836,0.2
scgb3a1,SCGB3A1,Proteins,-0.12013,0.01662,5e-13,-0.15877,0.01752,1e-19,-0.05305,0.01403,0.0002,0.1674,13.23181,1e-19
scgb3a2,SCGB3A2,Proteins,-0.0641,0.01644,0.0001,-0.1419,0.01734,3e-16,0.04794,0.01386,0.0005,0.14978,10.7554,3e-16
scgn,SCGN,Proteins,0.02313,0.0167,0.2,-0.0326,0.01759,0.06,0.09438,0.01408,2e-11,0.09985,7.27037,2e-11
scin,SCIN,Proteins,0.04083,0.01687,0.02,0.05117,0.01777,0.004,0.0216,0.01422,0.1,0.05554,1.52557,0.004
scly,SCLY,Proteins,0.02711,0.0165,0.1,0.01192,0.0174,0.5,0.04386,0.01391,0.002,0.04545,4.98629,0.002
scn2a,SCN2A,Proteins,0.01219,0.01687,0.5,0.01429,0.01777,0.4,0.00777,0.01422,0.6,0.01627,1.90185,0.4
scn2b,SCN2B,Proteins,-0.00491,0.01681,0.8,0.00163,0.01772,0.9,-0.013,0.01417,0.4,0.0131,18.47719,0.4
scn3a,SCN3A,Proteins,0.01652,0.01683,0.3,0.0236,0.01773,0.2,0.0049,0.01419,0.7,0.0241,0.78233,0.2
scn3b,SCN3B,Proteins,-0.00041,0.01687,1,0.00062,0.01777,1,-0.00173,0.01422,0.9,0.00184,19.31442,0.9
scn4b,SCN4B,Proteins,0.08496,0.0168,4e-07,0.09376,0.01771,1e-07,0.06199,0.01415,1e-05,0.1124,2.2314,1e-07
scp2,SCP2,Proteins,0.04447,0.0168,0.008,0.03454,0.01772,0.05,0.05186,0.01417,0.0003,0.06231,3.7559,0.0003
scpep1,SCPEP1,Proteins,0.01431,0.01668,0.4,-0.05667,0.01758,0.001,0.10716,0.01406,3e-14,0.12122,7.85812,3e-14
scrg1,SCRG1,Proteins,-0.16777,0.01644,2e-24,-0.16925,0.01733,2e-22,-0.14372,0.01386,4e-25,0.22204,14.68906,4e-25
scrib,SCRIB,Proteins,0.00951,0.01665,0.6,-0.00084,0.01756,1,0.02207,0.01403,0.1,0.02209,6.14522,0.1
scrn1,SCRN1,Proteins,0.00559,0.01636,0.7,-0.06387,0.01725,0.0002,0.0974,0.0138,2e-12,0.11647,8.2169,2e-12
sct,SCT,Proteins,0.02254,0.0166,0.2,0.05102,0.0175,0.004,-0.01844,0.014,0.2,0.05425,22.67515,0.004
sdc1,SDC1,Proteins,0.04982,0.01643,0.002,-0.08113,0.01732,3e-06,0.21776,0.01386,2e-55,0.23238,7.36228,2e-55
sdc4,SDC4,Proteins,-0.01445,0.01655,0.4,-0.09452,0.01744,6e-08,0.09412,0.01396,2e-11,0.13339,9.00817,2e-11
sdccag8,SDCCAG8,Proteins,0.06632,0.01593,3e-05,0.03094,0.01679,0.07,0.10475,0.01344,7e-15,0.10922,4.90303,7e-15
sdhb,SDHB,Proteins,0.02996,0.01654,0.07,-0.00115,0.01744,0.9,0.06756,0.01395,1e-06,0.06757,6.06479,1e-06
sdk2,SDK2,Proteins,0.06121,0.01674,0.0003,0.05131,0.01765,0.004,0.06642,0.01413,3e-06,0.08393,3.48754,3e-06
sec31a,SEC31A,Proteins,0.04728,0.01656,0.004,-0.00859,0.01745,0.6,0.11566,0.01395,1e-16,0.11598,6.28309,1e-16
sel1l,SEL1L,Proteins,-0.05204,0.01674,0.002,-0.03133,0.01765,0.08,-0.07283,0.01411,2e-07,0.07928,16.44831,2e-07
sele,SELE,Proteins,-0.00131,0.0164,0.9,-0.0204,0.01729,0.2,0.02429,0.01385,0.08,0.03172,8.66824,0.08
selenop,SELENOP,Proteins,0.02189,0.0165,0.2,0.01605,0.0174,0.4,0.0268,0.01392,0.05,0.03124,3.93927,0.05
sell,SELL,Proteins,0.06396,0.01654,0.0001,0.05943,0.01743,0.0007,0.06159,0.01395,1e-05,0.08559,3.06797,1e-05
selp,SELP,Proteins,-0.00258,0.01647,0.9,-0.0862,0.01736,7e-07,0.10907,0.01389,4e-15,0.13902,8.55466,4e-15
selplg,SELPLG,Proteins,0.07636,0.01634,3e-06,0.09252,0.01722,8e-08,0.04483,0.01378,0.001,0.10281,1.72358,8e-08
sema3f,SEMA3F,Proteins,-0.01291,0.01616,0.4,0.15667,0.01704,4e-20,-0.23713,0.01364,2e-67,0.28421,20.23013,2e-67
sema3g,SEMA3G,Proteins,0.0089,0.01672,0.6,-0.00914,0.01763,0.6,0.03174,0.01412,0.02,0.03303,7.07069,0.02
sema4c,SEMA4C,Proteins,-0.14508,0.01658,2e-18,-0.10031,0.01748,1e-08,-0.1858,0.01397,3e-40,0.21115,16.10907,3e-40
sema4d,SEMA4D,Proteins,0.01614,0.01639,0.3,-0.08203,0.01728,2e-06,0.14473,0.01382,1e-25,0.16636,7.9696,1e-25
sema6c,SEMA6C,Proteins,0.03461,0.01683,0.04,0.0365,0.01774,0.04,0.02754,0.0142,0.05,0.04573,2.46916,0.04
sema7a,SEMA7A,Proteins,-0.0555,0.01654,0.0008,-0.06184,0.01743,0.0004,-0.0398,0.01396,0.004,0.07354,14.18441,0.0004
septin3,SEPTIN3,Proteins,-0.07145,0.01658,2e-05,-0.08252,0.01747,2e-06,-0.04727,0.01398,0.0007,0.0951,13.98728,2e-06
septin7,SEPTIN7,Proteins,0.0153,0.01671,0.4,-0.00195,0.01761,0.9,0.03627,0.01409,0.01,0.03632,6.20476,0.01
septin8,SEPTIN8,Proteins,-0.09999,0.01619,7e-10,-0.13312,0.01705,6e-15,-0.04253,0.01364,0.002,0.13975,13.18123,6e-15
septin9,SEPTIN9,Proteins,0.07504,0.01651,6e-06,0.07337,0.01741,3e-05,0.0674,0.01391,1e-06,0.09963,2.83819,1e-06
serpina1,SERPINA1,Proteins,-0.05393,0.01672,0.001,-0.06787,0.01763,0.0001,-0.02833,0.0141,0.04,0.07354,13.5103,0.0001
serpina11,SERPINA11,Proteins,0.0285,0.01649,0.08,-0.00462,0.01738,0.8,0.06888,0.01392,8e-07,0.06904,6.25574,8e-07
serpina12,SERPINA12,Proteins,0.11206,0.01665,2e-11,0.06491,0.01755,0.0002,0.16028,0.01404,4e-30,0.17293,4.53031,4e-30
serpina3,SERPINA3,Proteins,-0.09958,0.01655,2e-09,-0.10573,0.01745,1e-09,-0.07839,0.01396,2e-08,0.13161,14.43692,1e-09
serpina4,SERPINA4,Proteins,0.02686,0.01674,0.1,0.01739,0.01765,0.3,0.03594,0.01409,0.01,0.03993,4.27859,0.01
serpina5,SERPINA5,Proteins,0.01143,0.01653,0.5,-0.02649,0.01743,0.1,0.06051,0.01392,1e-05,0.06605,7.57616,1e-05
serpina6,SERPINA6,Proteins,-0.0287,0.01653,0.08,-0.03607,0.01743,0.04,-0.01512,0.01394,0.3,0.03912,13.51636,0.04
serpina7,SERPINA7,Proteins,-0.04373,0.01652,0.008,-0.04736,0.01741,0.007,-0.03315,0.01393,0.02,0.05781,14.3326,0.007
serpina9,SERPINA9,Proteins,0.02045,0.01663,0.2,-0.02594,0.01754,0.1,0.0798,0.01402,1e-08,0.08391,7.20069,1e-08
serpinb1,SERPINB1,Proteins,0.06144,0.01621,0.0002,-0.00493,0.01711,0.8,0.14193,0.01366,3e-25,0.14202,6.13264,3e-25
serpinb5,SERPINB5,Proteins,0.04239,0.0168,0.01,0.04376,0.0177,0.01,0.03502,0.01418,0.01,0.05605,2.57809,0.01
serpinb6,SERPINB6,Proteins,0.05475,0.01624,0.0007,-0.01307,0.01712,0.4,0.13779,0.01369,9e-24,0.1384,6.36127,9e-24
serpinb8,SERPINB8,Proteins,0.02309,0.01632,0.2,0.01394,0.01721,0.4,0.03228,0.01377,0.02,0.03516,4.4431,0.02
serpinb9,SERPINB9,Proteins,0.08765,0.01638,9e-08,0.02509,0.01727,0.1,0.15968,0.01382,8e-31,0.16164,5.40465,8e-31
serpinc1,SERPINC1,Proteins,0.02062,0.01658,0.2,0.01986,0.01747,0.3,0.01891,0.01398,0.2,0.02742,2.90646,0.2
serpind1,SERPIND1,Proteins,-0.06473,0.0165,9e-05,-0.08276,0.01739,2e-06,-0.03217,0.01392,0.02,0.08879,13.4163,2e-06
serpine1,SERPINE1,Proteins,0.08981,0.01621,3e-08,-0.05784,0.01708,0.0007,0.27472,0.01368,3e-89,0.28074,6.7926,3e-89
serpine2,SERPINE2,Proteins,-0.01892,0.01649,0.3,-0.08804,0.01738,4e-07,0.07574,0.0139,5e-08,0.11614,9.28616,5e-08
serpinf1,SERPINF1,Proteins,-0.00481,0.01665,0.8,-0.03461,0.01752,0.05,0.03528,0.01405,0.01,0.04942,8.96316,0.01
serpinf2,SERPINF2,Proteins,0.0188,0.01675,0.3,0.01368,0.01764,0.4,0.02306,0.01413,0.1,0.02681,3.95442,0.1
serping1,SERPING1,Proteins,-0.06601,0.01656,7e-05,-0.09983,0.01745,1e-08,-0.01226,0.01396,0.4,0.10058,12.46661,1e-08
serpinh1,SERPINH1,Proteins,0.02848,0.01645,0.08,-0.01571,0.01733,0.4,0.08361,0.01387,2e-09,0.08507,6.7093,2e-09
serpini1,SERPINI1,Proteins,0.11193,0.0167,2e-11,0.10731,0.0176,1e-09,0.10349,0.01409,2e-13,0.14909,2.93088,2e-13
serpini2,SERPINI2,Proteins,0.04146,0.01647,0.01,0.04158,0.01736,0.02,0.03587,0.01389,0.01,0.05491,2.71894,0.01
sestd1,SESTD1,Proteins,0.06529,0.01642,7e-05,0.03422,0.01731,0.05,0.09814,0.01385,1e-12,0.10393,4.71838,1e-12
setmar,SETMAR,Proteins,0.02295,0.01654,0.2,0.07341,0.01744,3e-05,-0.04734,0.01395,0.0007,0.08735,21.81225,3e-05
sez6,SEZ6,Proteins,-0.00115,0.01679,0.9,-0.02691,0.0177,0.1,0.03339,0.01416,0.02,0.04288,8.59115,0.02
sez6l,SEZ6L,Proteins,0.00596,0.01649,0.7,-0.04741,0.01738,0.006,0.07625,0.0139,4e-08,0.08979,8.12505,4e-08
sez6l2,SEZ6L2,Proteins,-0.03147,0.01663,0.06,-0.06024,0.01753,0.0006,0.01108,0.01402,0.4,0.06125,11.3049,0.0006
sf3b4,SF3B4,Proteins,-0.10167,0.01628,4e-10,-0.21286,0.01717,3e-35,0.06018,0.01372,1e-05,0.22121,10.94748,3e-35
sfrp1,SFRP1,Proteins,-0.17634,0.01652,1e-26,-0.20766,0.01742,1e-32,-0.11153,0.01393,1e-15,0.23571,13.88261,1e-32
sfrp4,SFRP4,Proteins,0.03519,0.01671,0.04,0.02567,0.01762,0.1,0.04327,0.01411,0.002,0.05031,3.95447,0.002
sftpa1,SFTPA1,Proteins,-0.01488,0.0167,0.4,-0.02916,0.01761,0.1,0.00608,0.01409,0.7,0.02979,11.21426,0.1
sftpa2,SFTPA2,Proteins,-0.09261,0.01663,3e-08,-0.16357,0.01753,1e-20,0.01396,0.01402,0.3,0.16416,11.67476,1e-20
sftpd,SFTPD,Proteins,-0.07415,0.01635,6e-06,-0.14584,0.01723,3e-17,0.03107,0.01379,0.02,0.14912,11.1983,3e-17
sgsh,SGSH,Proteins,0.0252,0.01667,0.1,-0.01213,0.01758,0.5,0.07161,0.01405,3e-07,0.07263,6.64073,3e-07
sh2b3,SH2B3,Proteins,0.07122,0.01641,1e-05,0.02896,0.01731,0.09,0.11814,0.01384,1e-17,0.12164,5.08176,1e-17
sh2d1a,SH2D1A,Proteins,0.12258,0.01647,1e-13,0.16085,0.01736,2e-20,0.05556,0.01389,6e-05,0.17017,1.27033,2e-20
sh3bgrl2,SH3BGRL2,Proteins,0.02093,0.01683,0.2,-0.00388,0.01773,0.8,0.05125,0.01418,0.0003,0.05139,6.28845,0.0003
sh3bp1,SH3BP1,Proteins,0.02452,0.01648,0.1,0.02388,0.01737,0.2,0.02217,0.0139,0.1,0.03258,2.85844,0.1
sh3gl3,SH3GL3,Proteins,0.02781,0.0168,0.1,0.02107,0.01769,0.2,0.03308,0.01416,0.02,0.03922,3.8337,0.02
sh3glb2,SH3GLB2,Proteins,-0.10328,0.01606,1e-10,-0.16471,0.01692,2e-22,-0.00774,0.01354,0.6,0.1649,12.1794,2e-22
shbg,SHBG,Proteins,-0.0716,0.01652,1e-05,-0.09079,0.01742,2e-07,-0.03658,0.01393,0.009,0.09788,13.46317,2e-07
shc1,SHC1,Proteins,0.03494,0.01684,0.04,0.03373,0.01775,0.06,0.03197,0.0142,0.02,0.04647,2.89752,0.02
shd,SHD,Proteins,0.01534,0.01687,0.4,0.01315,0.01778,0.5,0.01623,0.01422,0.3,0.02089,3.39824,0.3
shh,SHH,Proteins,0.00453,0.01684,0.8,0.02357,0.01775,0.2,-0.02143,0.01421,0.1,0.03186,21.18155,0.1
shisa5,SHISA5,Proteins,-0.13629,0.01623,5e-17,-0.1562,0.01711,7e-20,-0.09182,0.01369,2e-11,0.18119,14.02983,7e-20
shmt1,SHMT1,Proteins,0.03117,0.01645,0.06,-0.01606,0.01735,0.4,0.09005,0.01387,9e-11,0.09147,6.67416,9e-11
shpk,SHPK,Proteins,0.03903,0.01673,0.02,0.04492,0.01763,0.01,0.026,0.0141,0.07,0.05191,2.00432,0.01
siae,SIAE,Proteins,0.01207,0.01652,0.5,-0.00949,0.01742,0.6,0.03918,0.01394,0.005,0.04032,6.90777,0.005
siglec1,SIGLEC1,Proteins,-0.12165,0.01644,1e-13,-0.16217,0.01734,9e-21,-0.05185,0.01386,0.0002,0.17026,13.18207,9e-21
siglec10,SIGLEC10,Proteins,-0.11703,0.01653,1e-12,-0.15324,0.01742,1e-18,-0.05346,0.01394,0.0001,0.1623,13.28218,1e-18
siglec15,SIGLEC15,Proteins,0.01145,0.01681,0.5,0.00698,0.01772,0.7,0.01591,0.01419,0.3,0.01738,4.41994,0.3
siglec5,SIGLEC5,Proteins,-0.06373,0.01643,0.0001,-0.07243,0.01733,3e-05,-0.04387,0.01386,0.002,0.08468,14.08038,3e-05
siglec6,SIGLEC6,Proteins,-0.07235,0.01652,1e-05,-0.06681,0.01742,0.0001,-0.07028,0.01393,5e-07,0.09697,15.09684,5e-07
siglec7,SIGLEC7,Proteins,-0.13468,0.01654,4e-16,-0.14449,0.01743,1e-16,-0.10397,0.01395,9e-14,0.178,14.38245,1e-16
siglec8,SIGLEC8,Proteins,-0.06492,0.01644,8e-05,-0.08383,0.01733,1e-06,-0.03109,0.01385,0.02,0.08941,13.35663,1e-06
siglec9,SIGLEC9,Proteins,-0.05907,0.01653,0.0004,-0.06255,0.01743,0.0003,-0.04669,0.01394,0.0008,0.07805,14.44924,0.0003
sil1,SIL1,Proteins,0.07029,0.0168,3e-05,0.06943,0.01771,9e-05,0.06215,0.01415,1e-05,0.09319,2.78873,1e-05
sirpa,SIRPA,Proteins,-0.03829,0.01657,0.02,-0.04555,0.01745,0.009,-0.0236,0.01399,0.09,0.0513,13.82567,0.009
sirpb1,SIRPB1,Proteins,-0.06279,0.0166,0.0002,-0.09373,0.01751,9e-08,-0.01322,0.01399,0.3,0.09466,12.53522,9e-08
sirt1,SIRT1,Proteins,0.08491,0.01675,4e-07,0.08595,0.01765,1e-06,0.07238,0.01413,3e-07,0.11236,2.67337,3e-07
sirt2,SIRT2,Proteins,0.04745,0.01636,0.004,-0.01736,0.01725,0.3,0.12778,0.01379,2e-20,0.12895,6.51591,2e-20
sirt5,SIRT5,Proteins,0.02096,0.01677,0.2,0.00294,0.01768,0.9,0.04222,0.01415,0.003,0.04232,5.73418,0.003
sit1,SIT1,Proteins,0.03903,0.01647,0.02,0.09584,0.01736,3e-08,-0.04181,0.01389,0.003,0.10456,22.42857,3e-08
skap1,SKAP1,Proteins,0.10628,0.01624,6e-11,0.2116,0.01713,6e-35,-0.04786,0.0137,0.0005,0.21694,23.15028,6e-35
skap2,SKAP2,Proteins,0.04409,0.01623,0.007,-0.01715,0.01712,0.3,0.11996,0.01369,2e-18,0.12118,6.54241,2e-18
skiv2l,SKIV2L,Proteins,-0.00318,0.01685,0.9,-0.00262,0.01776,0.9,-0.0035,0.0142,0.8,0.00437,15.54441,0.8
sla2,SLA2,Proteins,0.06936,0.01637,2e-05,0.02553,0.01724,0.1,0.11857,0.0138,9e-18,0.12129,5.18993,9e-18
slamf1,SLAMF1,Proteins,-0.01736,0.01679,0.3,-0.03792,0.01769,0.03,0.01233,0.01416,0.4,0.03988,10.79878,0.03
slamf6,SLAMF6,Proteins,-0.04072,0.01679,0.02,-0.04751,0.0177,0.007,-0.02635,0.01416,0.06,0.05433,13.93388,0.007
slamf7,SLAMF7,Proteins,-0.00556,0.01643,0.7,-0.00297,0.01732,0.9,-0.00827,0.01386,0.6,0.00879,16.68411,0.6
slamf8,SLAMF8,Proteins,-0.2865,0.01658,1e-66,-0.41168,0.01748,7e-122,-0.0824,0.01398,4e-09,0.41984,12.75455,7e-122
slc12a2,SLC12A2,Proteins,-0.00155,0.01686,0.9,-0.0053,0.01777,0.8,0.00366,0.01421,0.8,0.00644,9.6941,0.8
slc13a1,SLC13A1,Proteins,0.04804,0.01654,0.004,0.02389,0.01743,0.2,0.07389,0.01395,1e-07,0.07766,4.8055,1e-07
slc16a1,SLC16A1,Proteins,-0.02276,0.0167,0.2,-0.03194,0.0176,0.07,-0.00757,0.01409,0.6,0.03283,12.88888,0.07
slc1a4,SLC1A4,Proteins,0.01546,0.01682,0.4,0.01748,0.01773,0.3,0.01073,0.01418,0.4,0.02051,2.10185,0.3
slc27a4,SLC27A4,Proteins,0.0108,0.01657,0.5,-0.0231,0.01747,0.2,0.05454,0.01398,0.0001,0.05923,7.53044,0.0001
slc28a1,SLC28A1,Proteins,0.03424,0.01686,0.04,0.02861,0.01777,0.1,0.03726,0.01422,0.009,0.04697,3.49895,0.009
slc34a3,SLC34A3,Proteins,-0.00182,0.01686,0.9,-0.00067,0.01778,1,-0.00312,0.01422,0.8,0.00319,17.19018,0.8
slc39a14,SLC39A14,Proteins,-0.03258,0.01672,0.05,-0.06338,0.01763,0.0003,0.01269,0.01411,0.4,0.06463,11.24537,0.0003
slc39a5,SLC39A5,Proteins,-0.13861,0.01623,1e-17,-0.1308,0.01711,2e-14,-0.13088,0.01369,1e-21,0.18503,15.00114,1e-21
slc44a4,SLC44A4,Proteins,0.01213,0.01682,0.5,0.01077,0.01773,0.5,0.01234,0.01418,0.4,0.01638,3.25954,0.4
slc4a1,SLC4A1,Proteins,0.07121,0.01619,1e-05,0.07286,0.01707,2e-05,0.05964,0.01366,1e-05,0.09416,2.62004,1e-05
slc51b,SLC51B,Proteins,0.00121,0.01681,0.9,0.02937,0.01772,0.1,-0.03654,0.01417,0.01,0.04688,20.58629,0.01
slc9a3r1,SLC9A3R1,Proteins,0.04517,0.0165,0.006,-0.00468,0.01739,0.8,0.10565,0.01393,3e-14,0.10575,6.16905,3e-14
slc9a3r2,SLC9A3R2,Proteins,0.02371,0.01656,0.2,0.04485,0.01746,0.01,-0.00762,0.01397,0.6,0.04549,23.35743,0.01
slirp,SLIRP,Proteins,0.01209,0.01684,0.5,-0.00294,0.01775,0.9,0.03055,0.0142,0.03,0.03069,6.3664,0.03
slit2,SLIT2,Proteins,-0.0503,0.01681,0.003,-0.05705,0.01772,0.001,-0.03475,0.01418,0.01,0.0668,14.0895,0.001
slitrk1,SLITRK1,Proteins,0.03285,0.01678,0.05,-0.00082,0.01769,1,0.07341,0.01416,2e-07,0.07341,6.04276,2e-07
slitrk2,SLITRK2,Proteins,-0.03919,0.01644,0.02,-0.04126,0.01734,0.02,-0.03131,0.01387,0.02,0.05179,14.4798,0.02
slitrk6,SLITRK6,Proteins,-0.01101,0.01671,0.5,-0.05667,0.0176,0.001,0.05126,0.0141,0.0003,0.07641,9.19143,0.0003
slk,SLK,Proteins,0.01255,0.01672,0.5,0.00788,0.01762,0.7,0.01713,0.0141,0.2,0.01885,4.35322,0.2
slmap,SLMAP,Proteins,-0.00435,0.01622,0.8,-0.03359,0.01709,0.05,0.03525,0.01368,0.01,0.04869,8.90827,0.01
slurp1,SLURP1,Proteins,0.00262,0.01636,0.9,-0.01734,0.01723,0.3,0.02876,0.0138,0.04,0.03358,8.07247,0.04
smad1,SMAD1,Proteins,0.0557,0.01653,0.0008,0.03854,0.01743,0.03,0.07123,0.01394,3e-07,0.08099,4.10557,3e-07
smad2,SMAD2,Proteins,0.02697,0.01625,0.1,-0.01126,0.01712,0.5,0.07436,0.0137,6e-08,0.07521,6.57423,6e-08
smad3,SMAD3,Proteins,0.0274,0.01632,0.09,-0.00484,0.0172,0.8,0.06674,0.01377,1e-06,0.06692,6.27629,1e-06
smad5,SMAD5,Proteins,-0.03362,0.01661,0.04,-0.03459,0.01751,0.05,-0.02791,0.014,0.05,0.04445,14.59365,0.05
smarca2,SMARCA2,Proteins,0.04995,0.01668,0.003,0.02419,0.01759,0.2,0.07773,0.01408,3e-08,0.08141,4.84749,3e-08
smc3,SMC3,Proteins,0.00114,0.01687,0.9,0.00991,0.01778,0.6,-0.01071,0.01422,0.5,0.01459,20.85175,0.5
smndc1,SMNDC1,Proteins,0.04124,0.01589,0.009,0.07925,0.01675,2e-06,-0.01488,0.0134,0.3,0.08063,23.29124,2e-06
smoc1,SMOC1,Proteins,-0.22591,0.01617,3e-44,-0.10184,0.01705,2e-09,-0.3619,0.01364,6e-154,0.37595,16.9522,6e-154
smoc2,SMOC2,Proteins,0.0206,0.01653,0.2,0.02023,0.01744,0.2,0.01841,0.01394,0.2,0.02735,2.81963,0.2
smpd1,SMPD1,Proteins,-0.04547,0.01651,0.006,-0.10508,0.01741,2e-09,0.03968,0.01393,0.004,0.11232,10.62068,2e-09
smpd3,SMPD3,Proteins,0.04932,0.0168,0.003,0.0832,0.0177,3e-06,-0.00231,0.01417,0.9,0.08323,23.89378,3e-06
smpdl3a,SMPDL3A,Proteins,0.01541,0.01661,0.4,0.00105,0.01752,1,0.03257,0.014,0.02,0.03259,5.87732,0.02
smpdl3b,SMPDL3B,Proteins,0.02427,0.01663,0.1,0.01987,0.01752,0.3,0.02693,0.01402,0.05,0.03347,3.57173,0.05
sms,SMS,Proteins,0.07801,0.01671,3e-06,0.04622,0.01761,0.009,0.11008,0.01408,6e-15,0.11939,4.48161,6e-15
smtn,SMTN,Proteins,-0.02769,0.01596,0.08,-0.04021,0.01682,0.02,-0.00734,0.01346,0.6,0.04087,12.68973,0.02
snap23,SNAP23,Proteins,0.04721,0.01628,0.004,-0.02808,0.01717,0.1,0.14133,0.01374,8e-25,0.1441,6.74917,8e-25
snap25,SNAP25,Proteins,0.05988,0.01675,0.0004,0.00596,0.01765,0.7,0.12388,0.01412,2e-18,0.12402,5.81622,2e-18
snap29,SNAP29,Proteins,0.02969,0.0164,0.07,-0.03168,0.01728,0.07,0.10751,0.01383,8e-15,0.11208,7.09442,8e-15
snapin,SNAPIN,Proteins,-0.01122,0.01625,0.5,0.01331,0.01712,0.4,-0.04242,0.0137,0.002,0.04446,19.16147,0.002
snca,SNCA,Proteins,-0.02136,0.01648,0.2,-0.10358,0.01738,3e-09,0.09087,0.01391,7e-11,0.13779,9.24931,7e-11
sncg,SNCG,Proteins,-0.12079,0.01661,4e-13,-0.0844,0.01751,1e-06,-0.1536,0.01401,6e-28,0.17527,16.08078,6e-28
sned1,SNED1,Proteins,-0.16485,0.0166,3e-23,-0.08727,0.0175,6e-07,-0.24671,0.01399,2e-69,0.26169,16.70135,2e-69
snrpb2,SNRPB2,Proteins,-0.04379,0.01621,0.007,-0.02637,0.01708,0.1,-0.06124,0.01367,7e-06,0.06668,16.44695,7e-06
snu13,SNU13,Proteins,0.06364,0.01679,0.0002,0.08765,0.01769,7e-07,0.02318,0.01415,0.1,0.09066,0.98751,7e-07
snx15,SNX15,Proteins,-0.04534,0.01629,0.005,-0.11123,0.01717,9e-11,0.04827,0.01375,0.0004,0.12125,10.43591,9e-11
snx18,SNX18,Proteins,0.07202,0.0165,1e-05,0.05885,0.01739,0.0007,0.08017,0.01392,8e-09,0.09945,3.58117,8e-09
snx2,SNX2,Proteins,0.02563,0.01651,0.1,4e-05,0.0174,1,0.05636,0.01393,5e-05,0.05636,5.99756,5e-05
snx5,SNX5,Proteins,0.03741,0.01667,0.02,0.00381,0.01758,0.8,0.07735,0.01405,4e-08,0.07745,5.81177,4e-08
snx9,SNX9,Proteins,0.04031,0.01612,0.01,-0.03491,0.017,0.04,0.13524,0.0136,3e-23,0.13967,6.96494,3e-23
sod1,SOD1,Proteins,-0.01347,0.01631,0.4,-0.08522,0.0172,7e-07,0.08438,0.01373,8e-10,0.11993,9.01881,8e-10
sod2,SOD2,Proteins,0.03746,0.01645,0.02,0.05111,0.01735,0.003,0.01442,0.01387,0.3,0.0531,1.05004,0.003
sod3,SOD3,Proteins,-0.1186,0.01647,6e-13,-0.10057,0.01736,7e-09,-0.12699,0.01389,6e-20,0.16199,15.44159,6e-20
sorbs1,SORBS1,Proteins,-0.14828,0.01651,3e-19,-0.10937,0.01739,3e-10,-0.18051,0.01392,2e-38,0.21106,15.91916,2e-38
sorcs2,SORCS2,Proteins,-0.14163,0.0165,1e-17,-0.14651,0.0174,4e-17,-0.11659,0.01391,5e-17,0.18724,14.56756,4e-17
sord,SORD,Proteins,-0.00532,0.01644,0.7,-0.054,0.01733,0.002,0.0603,0.01386,1e-05,0.08095,8.78979,1e-05
sort1,SORT1,Proteins,-0.08831,0.01652,9e-08,-0.14788,0.01742,2e-17,0.00249,0.01394,0.9,0.1479,11.93565,2e-17
sost,SOST,Proteins,-0.17984,0.01638,5e-28,-0.10789,0.01727,4e-10,-0.25208,0.01382,5e-74,0.2742,16.45524,5e-74
sowaha,SOWAHA,Proteins,0.00032,0.01682,1,0.01427,0.01773,0.4,-0.01834,0.01418,0.2,0.02324,20.52546,0.2
