FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
ptprz1,PTPRZ1,Proteins,0.04608,0.01505,0.002,0.01841,0.01586,0.2,0.07691,0.01269,1e-09,0.07908,5.10268,1e-09
ptrhd1,PTRHD1,Proteins,0.02198,0.01637,0.2,-0.05324,0.01725,0.002,0.11924,0.01381,6e-18,0.13059,7.60409,6e-18
pts,PTS,Proteins,-0.02993,0.01634,0.07,-0.04624,0.01722,0.007,-0.00432,0.0138,0.8,0.04644,12.35617,0.007
pttg1,PTTG1,Proteins,0.02108,0.01674,0.2,0.0225,0.01764,0.2,0.0164,0.01411,0.2,0.02784,2.40651,0.2
ptx3,PTX3,Proteins,-0.06703,0.01639,4e-05,-0.14716,0.01728,2e-17,0.04849,0.01383,0.0005,0.15494,10.78406,2e-17
pvalb,PVALB,Proteins,0.0228,0.01639,0.2,-0.02664,0.01728,0.1,0.08575,0.01382,6e-10,0.08979,7.15038,6e-10
pvr,PVR,Proteins,-0.00444,0.01641,0.8,0.01908,0.01731,0.3,-0.03516,0.01385,0.01,0.04001,19.89881,0.01
pxdnl,PXDNL,Proteins,0.00428,0.01655,0.8,-0.00084,0.01745,1,0.01054,0.01396,0.5,0.01057,6.30384,0.5
pxn,PXN,Proteins,0.043,0.01626,0.008,0.11485,0.01714,2e-11,-0.0583,0.01372,2e-05,0.1288,22.20569,2e-11
pydc1,PYDC1,Proteins,0.01564,0.01636,0.3,0.03084,0.01725,0.07,-0.00673,0.01378,0.6,0.03157,23.17986,0.07
pyy,PYY,Proteins,0.0514,0.01589,0.001,0.17145,0.01674,1e-24,-0.11566,0.01339,6e-18,0.20682,21.73311,1e-24
pzp,PZP,Proteins,-0.01394,0.01207,0.2,-0.01768,0.01272,0.2,-0.00713,0.01018,0.5,0.01906,13.46397,0.2
qdpr,QDPR,Proteins,0.00422,0.01626,0.8,-0.08283,0.01715,1e-06,0.11967,0.01372,3e-18,0.14554,8.3125,3e-18
qpct,QPCT,Proteins,-0.02207,0.0163,0.2,-0.04403,0.01718,0.01,0.01007,0.01376,0.5,0.04516,11.14123,0.01
qsox1,QSOX1,Proteins,0.00656,0.01647,0.7,-0.01873,0.01735,0.3,0.0393,0.0139,0.005,0.04353,7.69882,0.005
rab10,RAB10,Proteins,0.0265,0.01639,0.1,-0.02135,0.01728,0.2,0.08682,0.01382,3e-10,0.0894,6.92114,3e-10
rab11fip3,RAB11FIP3,Proteins,0.04438,0.01604,0.006,-0.00503,0.01691,0.8,0.10443,0.01353,1e-14,0.10455,6.1839,1e-14
rab27b,RAB27B,Proteins,0.01415,0.01628,0.4,-0.04272,0.01716,0.01,0.08811,0.01373,1e-10,0.09792,7.72419,1e-10
rab2b,RAB2B,Proteins,0.04294,0.01632,0.009,0.00323,0.0172,0.9,0.0902,0.01377,6e-11,0.09026,5.86334,6e-11
rab33a,RAB33A,Proteins,0.04465,0.0165,0.007,0.00785,0.01739,0.7,0.08787,0.01391,3e-10,0.08822,5.65967,3e-10
rab37,RAB37,Proteins,0.03204,0.01663,0.05,0.00374,0.01753,0.8,0.06555,0.01403,3e-06,0.06566,5.78235,3e-06
rab39b,RAB39B,Proteins,0.01167,0.01681,0.5,-0.00102,0.01772,1,0.02707,0.01417,0.06,0.02709,6.1443,0.06
rab3gap1,RAB3GAP1,Proteins,0.02706,0.01685,0.1,0.01952,0.01775,0.3,0.03354,0.0142,0.02,0.0388,3.98635,0.02
rab44,RAB44,Proteins,-0.00432,0.01619,0.8,0.03433,0.01706,0.04,-0.05524,0.01365,5e-05,0.06504,20.12396,5e-05
rab6a,RAB6A,Proteins,0.03664,0.01618,0.02,0.04539,0.01706,0.008,0.0202,0.01365,0.1,0.04968,1.59918,0.008
rab6b,RAB6B,Proteins,0.00226,0.01681,0.9,-0.01348,0.01772,0.4,0.02294,0.01419,0.1,0.02661,8.02949,0.1
rabep1,RABEP1,Proteins,0.01203,0.01604,0.5,-0.0387,0.01691,0.02,0.07798,0.01354,8e-09,0.08705,7.75947,8e-09
rabepk,RABEPK,Proteins,0.04749,0.0167,0.004,0.00912,0.01761,0.6,0.09233,0.01408,6e-11,0.09278,5.62401,6e-11
rabgap1l,RABGAP1L,Proteins,0.00636,0.01624,0.7,-0.05897,0.01711,0.0006,0.09258,0.0137,1e-11,0.10977,8.16615,1e-11
rac3,RAC3,Proteins,-0.0164,0.01681,0.3,-0.01076,0.01772,0.5,-0.02177,0.01418,0.1,0.02428,16.24685,0.1
rad23b,RAD23B,Proteins,0.03949,0.01652,0.02,-0.01597,0.01742,0.4,0.10813,0.01393,9e-15,0.1093,6.55992,9e-15
rad51,RAD51,Proteins,-0.02051,0.01664,0.2,-0.02977,0.01753,0.09,-0.00545,0.01402,0.7,0.03027,12.69166,0.09
ralb,RALB,Proteins,0.01951,0.01683,0.2,0.02793,0.01773,0.1,0.00573,0.0142,0.7,0.02851,0.77358,0.1
raly,RALY,Proteins,0.03283,0.01645,0.05,0.0334,0.01734,0.05,0.02776,0.01387,0.05,0.04343,2.64929,0.05
ranbp1,RANBP1,Proteins,-0.03022,0.01626,0.06,-0.08884,0.01714,2e-07,0.05207,0.0137,0.0001,0.10298,9.97498,2e-07
ranbp2,RANBP2,Proteins,0.00023,0.01685,1,0.00935,0.01776,0.6,-0.01196,0.0142,0.4,0.01518,20.53416,0.4
rangap1,RANGAP1,Proteins,-0.00158,0.01681,0.9,-0.00552,0.01773,0.8,0.00386,0.01418,0.8,0.00674,9.66573,0.8
rap1a,RAP1A,Proteins,0.0103,0.01678,0.5,0.01841,0.01768,0.3,-0.00185,0.01415,0.9,0.0185,23.61721,0.3
rapgef2,RAPGEF2,Proteins,0.01607,0.01637,0.3,-0.02252,0.01725,0.2,0.06538,0.0138,2e-06,0.06914,7.267,2e-06
rarres1,RARRES1,Proteins,0.06765,0.01661,5e-05,0.0934,0.01751,1e-07,0.02453,0.01401,0.08,0.09657,0.98084,1e-07
rarres2,RARRES2,Proteins,-0.0259,0.01613,0.1,-0.03477,0.01701,0.04,-0.0107,0.01361,0.4,0.03638,13.14082,0.04
rasa1,RASA1,Proteins,0.00649,0.01682,0.7,0.00404,0.01773,0.8,0.00891,0.01419,0.5,0.00978,4.37455,0.5
rasgrf1,RASGRF1,Proteins,0.00933,0.01685,0.6,0.00271,0.01777,0.9,0.01694,0.01421,0.2,0.01715,5.39374,0.2
rassf2,RASSF2,Proteins,0.04097,0.01616,0.01,0.09199,0.01704,7e-08,-0.03229,0.01363,0.02,0.0975,22.7105,7e-08
rbfox3,RBFOX3,Proteins,0.02599,0.01488,0.08,0.0441,0.01568,0.005,-0.00157,0.01255,0.9,0.04413,23.86377,0.005
rbks,RBKS,Proteins,-0.03312,0.01587,0.04,-0.07864,0.01674,3e-06,0.03194,0.01338,0.02,0.08488,10.52646,3e-06
rbm17,RBM17,Proteins,0.02118,0.01639,0.2,-0.03801,0.01727,0.03,0.09722,0.01382,2e-12,0.10439,7.42341,2e-12
rbm19,RBM19,Proteins,0.00592,0.01684,0.7,0.01976,0.01775,0.3,-0.01332,0.01419,0.3,0.02383,21.73358,0.3
rbm25,RBM25,Proteins,0.00121,0.01686,0.9,0.00213,0.01777,0.9,-0.00018,0.01422,1,0.00214,23.68235,0.9
rbp1,RBP1,Proteins,0.0447,0.01677,0.008,0.0314,0.01768,0.08,0.05657,0.01414,6e-05,0.0647,4.06422,6e-05
rbp2,RBP2,Proteins,0.10174,0.01607,2e-10,0.09672,0.01694,1e-08,0.09506,0.01354,2e-12,0.13562,2.96698,2e-12
rbp5,RBP5,Proteins,0.04748,0.01585,0.003,0.00645,0.01671,0.7,0.09604,0.01336,7e-13,0.09625,5.74366,7e-13
rbp7,RBP7,Proteins,-0.03789,0.01576,0.02,-0.09029,0.01661,6e-08,0.037,0.01329,0.005,0.09757,10.51434,6e-08
rbpms,RBPMS,Proteins,-0.02597,0.01682,0.1,-0.01873,0.01772,0.3,-0.03219,0.01419,0.02,0.03725,15.98699,0.02
rbpms2,RBPMS2,Proteins,0.02783,0.01631,0.09,0.00773,0.0172,0.7,0.051,0.01374,0.0002,0.05159,5.42538,0.0002
rcc1,RCC1,Proteins,0.0272,0.0165,0.1,0.03944,0.01739,0.02,0.00732,0.01392,0.6,0.04011,0.70085,0.02
rcor1,RCOR1,Proteins,0.00196,0.01669,0.9,-0.0215,0.01758,0.2,0.03294,0.01409,0.02,0.03933,8.20852,0.02
reck,RECK,Proteins,-0.00077,0.01572,1,-4e-04,0.01657,1,-0.00116,0.01325,0.9,0.00122,16.74121,0.9
reep4,REEP4,Proteins,0.00759,0.01616,0.6,-0.02609,0.01703,0.1,0.05145,0.01363,0.0002,0.05769,7.79245,0.0002
reg1a,REG1A,Proteins,-0.02538,0.0162,0.1,-0.06514,0.01709,0.0001,0.03083,0.01367,0.02,0.07207,10.31162,0.0001
reg1b,REG1B,Proteins,-0.00792,0.01612,0.6,-0.0092,0.01699,0.6,-0.00519,0.0136,0.7,0.01056,13.95995,0.6
reg3a,REG3A,Proteins,-0.02918,0.01583,0.07,-0.01801,0.01668,0.3,-0.04024,0.01336,0.003,0.04409,16.39213,0.003
reg3g,REG3G,Proteins,0.00032,0.01648,1,0.01845,0.01736,0.3,-0.02387,0.0139,0.09,0.03016,20.51346,0.09
reg4,REG4,Proteins,-0.02534,0.01587,0.1,-0.04196,0.01675,0.01,0.00015,0.01338,1,0.04196,11.98598,0.01
relb,RELB,Proteins,-0.00474,0.01684,0.8,-0.01266,0.01774,0.5,0.00644,0.0142,0.7,0.0142,10.20197,0.5
relt,RELT,Proteins,0.03136,0.01469,0.03,0.11871,0.01549,2e-14,-0.08905,0.01239,7e-13,0.1484,21.54156,2e-14
ren,REN,Proteins,-0.07961,0.01571,4e-07,-0.0828,0.01656,6e-07,-0.06493,0.01325,1e-06,0.10523,14.54009,6e-07
reps1,REPS1,Proteins,0.00136,0.01679,0.9,-0.01137,0.0177,0.5,0.01814,0.01416,0.2,0.02141,8.13811,0.2
rest,REST,Proteins,0.00653,0.01685,0.7,0.01338,0.01777,0.5,-0.00347,0.01421,0.8,0.01382,23.03035,0.5
ret,RET,Proteins,0.03214,0.01608,0.05,0.02777,0.01696,0.1,0.03375,0.01355,0.01,0.04371,3.36983,0.01
retn,RETN,Proteins,-0.11121,0.01644,1e-11,-0.12408,0.01734,8e-13,-0.07957,0.01387,1e-08,0.1474,14.17816,8e-13
rexo2,REXO2,Proteins,0.02926,0.01684,0.08,0.02831,0.01775,0.1,0.02667,0.01419,0.06,0.03889,2.88575,0.06
rfc4,RFC4,Proteins,0.01418,0.01648,0.4,0.01064,0.01737,0.5,0.01703,0.0139,0.2,0.02008,3.86661,0.2
rgcc,RGCC,Proteins,0.03684,0.01622,0.02,-0.01036,0.01709,0.5,0.09483,0.01368,4e-12,0.09539,6.41551,4e-12
rgl2,RGL2,Proteins,0.01303,0.01671,0.4,0.01005,0.01761,0.6,0.01528,0.01409,0.3,0.01829,3.77722,0.3
rgma,RGMA,Proteins,0.0383,0.01633,0.02,0.06815,0.01722,8e-05,-0.00645,0.01378,0.6,0.06845,23.63932,8e-05
rgmb,RGMB,Proteins,0.09092,0.01599,1e-08,0.07117,0.01686,2e-05,0.10533,0.01349,6e-15,0.12712,3.73014,6e-15
rgs10,RGS10,Proteins,0.04102,0.01636,0.01,-0.02498,0.01724,0.1,0.1235,0.0138,4e-19,0.126,6.76228,4e-19
rgs8,RGS8,Proteins,0.0227,0.01681,0.2,0.02705,0.01771,0.1,0.01392,0.01418,0.3,0.03043,1.81519,0.1
rhoc,RHOC,Proteins,0.05647,0.01641,0.0006,-0.00137,0.01731,0.9,0.12636,0.01384,7e-20,0.12637,6.04131,7e-20
rictor,RICTOR,Proteins,0.00418,0.01683,0.8,0.00908,0.01774,0.6,-0.0029,0.0142,0.8,0.00953,22.82067,0.6
rida,RIDA,Proteins,0.01691,0.01592,0.3,-0.02812,0.01679,0.09,0.07465,0.01344,3e-08,0.07977,7.37622,3e-08
rilp,RILP,Proteins,-0.02889,0.0159,0.07,-0.09467,0.01677,2e-08,0.06271,0.01341,3e-06,0.11356,9.76537,2e-08
rilpl2,RILPL2,Proteins,0.05584,0.01618,0.0006,-0.01541,0.01705,0.4,0.1435,0.01364,8e-26,0.14433,6.4086,8e-26
ripk4,RIPK4,Proteins,-0.02241,0.01686,0.2,-0.03032,0.01777,0.09,-0.00889,0.01421,0.5,0.0316,13.08926,0.09
rln1,RLN1,Proteins,0.01415,0.01633,0.4,0.01848,0.0172,0.3,0.00651,0.01377,0.6,0.01959,1.29373,0.3
rln2,RLN2,Proteins,0.04947,0.01638,0.003,0.05383,0.01727,0.002,0.03724,0.01383,0.007,0.06546,2.31196,0.002
rnase1,RNASE1,Proteins,0.00468,0.01571,0.8,0.01393,0.01656,0.4,-0.00827,0.01325,0.5,0.0162,21.95314,0.4
rnase10,RNASE10,Proteins,-0.04659,0.01662,0.005,-0.06859,0.01752,9e-05,-0.01105,0.014,0.4,0.06947,12.61021,9e-05
rnase3,RNASE3,Proteins,-0.00854,0.0163,0.6,0.02321,0.01718,0.2,-0.04967,0.01375,0.0003,0.05482,19.66958,0.0003
rnase4,RNASE4,Proteins,0.01786,0.01598,0.3,0.03912,0.01686,0.02,-0.01283,0.01347,0.3,0.04117,22.78978,0.02
rnase6,RNASE6,Proteins,-0.02675,0.01568,0.09,0.07718,0.01653,3e-06,-0.1619,0.0132,2e-34,0.17936,19.69919,2e-34
rnaseh2a,RNASEH2A,Proteins,0.04193,0.0164,0.01,0.02952,0.01728,0.09,0.05293,0.01383,0.0001,0.0606,4.05693,0.0001
rnaset2,RNASET2,Proteins,0.03616,0.01604,0.02,0.05363,0.01691,0.002,0.00813,0.01354,0.5,0.05424,0.57465,0.002
rnf149,RNF149,Proteins,-0.02588,0.01622,0.1,-0.05304,0.01709,0.002,0.01382,0.01366,0.3,0.05481,11.02616,0.002
rnf168,RNF168,Proteins,0.02606,0.01683,0.1,0.04009,0.01774,0.02,0.00394,0.0142,0.8,0.04028,0.3746,0.02
rnf31,RNF31,Proteins,0.01585,0.01681,0.3,0.01712,0.01772,0.3,0.01207,0.01418,0.4,0.02094,2.34629,0.3
rnf4,RNF4,Proteins,0.0031,0.01673,0.9,0.00625,0.01762,0.7,-0.0015,0.0141,0.9,0.00643,23.09985,0.7
rnf41,RNF41,Proteins,0.04661,0.01623,0.004,0.01199,0.01712,0.5,0.08659,0.01369,3e-10,0.08741,5.47453,3e-10
rnf43,RNF43,Proteins,0.00342,0.01668,0.8,0.00849,0.01757,0.6,-0.00379,0.01406,0.8,0.0093,22.39714,0.6
rnf5,RNF5,Proteins,0.05338,0.01644,0.001,-0.01486,0.01733,0.4,0.13749,0.01385,3e-23,0.13829,6.41118,3e-23
robo1,ROBO1,Proteins,-0.01716,0.0163,0.3,-0.01719,0.01719,0.3,-0.01488,0.01373,0.3,0.02274,14.72567,0.3
robo2,ROBO2,Proteins,-0.00304,0.0155,0.8,-0.01847,0.01634,0.3,0.01791,0.01308,0.2,0.02573,9.05941,0.2
robo4,ROBO4,Proteins,-0.02727,0.01675,0.1,-0.03429,0.01766,0.05,-0.01429,0.01411,0.3,0.03715,13.50809,0.05
ror1,ROR1,Proteins,0.01577,0.01602,0.3,0.00676,0.01689,0.7,0.02571,0.01351,0.06,0.02659,5.01744,0.06
rp2,RP2,Proteins,0.0284,0.01646,0.08,0.00918,0.01735,0.6,0.05033,0.01387,0.0003,0.05116,5.31113,0.0003
rpa2,RPA2,Proteins,0.01441,0.01682,0.4,0.00679,0.01773,0.7,0.02267,0.01419,0.1,0.02367,4.88804,0.1
rpe,RPE,Proteins,-0.00155,0.01645,0.9,-0.05581,0.01734,0.001,0.07099,0.01387,3e-07,0.0903,8.54493,3e-07
rpgr,RPGR,Proteins,-0.01446,0.01681,0.4,-0.01772,0.01772,0.3,-0.00821,0.01417,0.6,0.01953,13.65704,0.3
rpl14,RPL14,Proteins,0.04774,0.01662,0.004,0.10582,0.01752,2e-09,-0.03615,0.014,0.01,0.11183,22.74278,2e-09
rps10,RPS10,Proteins,0.01959,0.01684,0.2,0.02312,0.01775,0.2,0.0123,0.01419,0.4,0.02619,1.86765,0.2
rras,RRAS,Proteins,0.04825,0.01652,0.003,0.00237,0.01741,0.9,0.10314,0.01393,1e-13,0.10317,5.91233,1e-13
rrm2,RRM2,Proteins,0.03642,0.01668,0.03,0.02592,0.01758,0.1,0.04562,0.01406,0.001,0.05247,4.02635,0.001
rrm2b,RRM2B,Proteins,0.06813,0.01654,4e-05,0.0336,0.01744,0.05,0.10517,0.01394,5e-14,0.11041,4.81877,5e-14
rrp15,RRP15,Proteins,0.00528,0.01686,0.8,0.00536,0.01776,0.8,0.00447,0.01421,0.8,0.00698,2.65246,0.8
rspo1,RSPO1,Proteins,-0.03552,0.01599,0.03,-0.06559,0.01686,0.0001,0.0092,0.01349,0.5,0.06623,11.46746,0.0001
rspo3,RSPO3,Proteins,0.02553,0.01518,0.09,0.02076,0.016,0.2,0.02855,0.0128,0.03,0.0353,3.59821,0.03
rtbdn,RTBDN,Proteins,0.13687,0.01602,1e-17,0.19177,0.0169,8e-30,0.04557,0.01351,0.0007,0.19711,0.89106,8e-30
rtkn2,RTKN2,Proteins,-0.00068,0.01686,1,-0.00634,0.01777,0.7,0.00695,0.01421,0.6,0.00941,8.82267,0.6
rtn4ip1,RTN4IP1,Proteins,0.01147,0.01641,0.5,-0.04926,0.01729,0.004,0.09083,0.01383,5e-11,0.10333,7.89796,5e-11
rtn4r,RTN4R,Proteins,-0.00765,0.01604,0.6,-0.06267,0.01691,0.0002,0.06677,0.01352,8e-07,0.09157,8.87925,8e-07
ruvbl1,RUVBL1,Proteins,-0.00875,0.01677,0.6,-0.02234,0.01768,0.2,0.01048,0.01414,0.5,0.02468,10.32502,0.2
rwdd1,RWDD1,Proteins,0.02508,0.0161,0.1,-0.04505,0.01697,0.008,0.11518,0.01358,2e-17,0.12367,7.4242,2e-17
ryr1,RYR1,Proteins,-0.01423,0.01686,0.4,-0.01757,0.01777,0.3,-0.00789,0.01421,0.6,0.01927,13.61244,0.3
s100a11,S100A11,Proteins,-0.01559,0.01596,0.3,-0.0284,0.01683,0.09,0.00356,0.01345,0.8,0.02862,11.52333,0.09
s100a12,S100A12,Proteins,-0.05317,0.01616,0.001,-0.02821,0.01703,0.1,-0.07953,0.01361,5e-09,0.08438,16.69807,5e-09
s100a13,S100A13,Proteins,-0.00425,0.01613,0.8,-0.01851,0.017,0.3,0.01532,0.01361,0.3,0.02403,9.35993,0.3
s100a14,S100A14,Proteins,0.07489,0.01649,6e-06,0.10687,0.01737,8e-10,0.0224,0.0139,0.1,0.1092,0.78925,8e-10
s100a16,S100A16,Proteins,0.04729,0.01672,0.005,0.09902,0.01762,2e-08,-0.02778,0.01411,0.05,0.10284,22.95508,2e-08
s100a3,S100A3,Proteins,-0.01301,0.01657,0.4,-0.00519,0.01746,0.8,-0.02172,0.01397,0.1,0.02233,17.10402,0.1
s100a4,S100A4,Proteins,-0.00225,0.01611,0.9,-0.06832,0.01699,6e-05,0.08603,0.01359,2e-10,0.10986,8.56367,2e-10
s100g,S100G,Proteins,0.07848,0.01626,1e-06,0.08153,0.01713,2e-06,0.06406,0.01371,3e-06,0.10368,2.54394,2e-06
s100p,S100P,Proteins,-0.02653,0.01629,0.1,-0.00406,0.01716,0.8,-0.05299,0.01375,0.0001,0.05314,17.7076,0.0001
saa4,SAA4,Proteins,-0.00065,0.0164,1,0.00703,0.01729,0.7,-0.0108,0.01384,0.4,0.01289,20.20453,0.4
safb2,SAFB2,Proteins,-0.00157,0.01652,0.9,0.02173,0.01741,0.2,-0.0324,0.01393,0.02,0.03901,20.2569,0.02
sag,SAG,Proteins,0.01245,0.01688,0.5,0.012,0.01778,0.5,0.01139,0.01422,0.4,0.01654,2.90078,0.4
samd9l,SAMD9L,Proteins,0.0607,0.01616,0.0002,0.02388,0.01704,0.2,0.10181,0.01363,8e-14,0.10457,5.12009,8e-14
sap18,SAP18,Proteins,0.01163,0.01674,0.5,0.01365,0.01764,0.4,0.0074,0.01411,0.6,0.01553,1.89839,0.4
sarg,SARG,Proteins,0.03631,0.01616,0.02,-0.01573,0.01704,0.4,0.1009,0.01363,1e-13,0.10212,6.5907,1e-13
sart1,SART1,Proteins,-0.00596,0.01648,0.7,0.06231,0.01737,0.0003,-0.09631,0.01389,4e-12,0.11471,20.19347,4e-12
sat1,SAT1,Proteins,0.02522,0.01682,0.1,0.0282,0.01773,0.1,0.0179,0.01418,0.2,0.0334,2.16061,0.1
sat2,SAT2,Proteins,0.07523,0.01663,6e-06,0.04872,0.01752,0.005,0.10062,0.01402,7e-13,0.1118,4.27767,7e-13
satb1,SATB1,Proteins,0.07331,0.01647,9e-06,0.12808,0.01736,2e-13,-0.00934,0.01389,0.5,0.12842,23.72205,2e-13
sbsn,SBSN,Proteins,0.02273,0.01622,0.2,-0.12878,0.01709,5e-14,0.2212,0.01369,1e-58,0.25596,8.01382,1e-58
scamp3,SCAMP3,Proteins,0.00204,0.01624,0.9,-0.04333,0.01713,0.01,0.06236,0.01369,5e-06,0.07593,8.31947,5e-06
scara5,SCARA5,Proteins,0.03614,0.01528,0.02,0.03921,0.01611,0.01,0.02734,0.01289,0.03,0.0478,2.3257,0.01
scarb1,SCARB1,Proteins,0.02253,0.01681,0.2,0.01636,0.01772,0.4,0.02781,0.01418,0.05,0.03226,3.96896,0.05
scarb2,SCARB2,Proteins,0.00618,0.01541,0.7,0.03072,0.01626,0.06,-0.02755,0.013,0.03,0.04126,21.20729,0.03
scarf1,SCARF1,Proteins,-0.02101,0.01628,0.2,-0.11358,0.01715,4e-11,0.10503,0.01374,2e-14,0.1547,9.14938,2e-14
scarf2,SCARF2,Proteins,0.0138,0.0143,0.3,0.01247,0.01508,0.4,0.01377,0.01206,0.3,0.01858,3.1886,0.3
scg2,SCG2,Proteins,0.01168,0.01574,0.5,0.16135,0.0166,3e-22,-0.18953,0.01327,4e-46,0.24891,20.69396,4e-46
scg3,SCG3,Proteins,0.13154,0.01626,6e-16,0.11412,0.01715,3e-11,0.13765,0.0137,1e-23,0.1788,3.35588,1e-23
scgb1a1,SCGB1A1,Proteins,0.11674,0.01602,3e-13,0.04255,0.01691,0.01,0.20049,0.01351,1e-49,0.20496,5.20118,1e-49
scgb2a2,SCGB2A2,Proteins,0.01142,0.01685,0.5,0.01184,0.01776,0.5,0.00934,0.0142,0.5,0.01508,2.55045,0.5
scgb3a1,SCGB3A1,Proteins,-0.04363,0.01623,0.007,-0.07611,0.01711,9e-06,0.00529,0.0137,0.7,0.07629,11.7349,9e-06
scgb3a2,SCGB3A2,Proteins,-0.00731,0.01627,0.7,-0.08053,0.01716,3e-06,0.09122,0.01372,3e-11,0.12168,8.76249,3e-11
scgn,SCGN,Proteins,0.0957,0.01645,6e-09,0.04527,0.01734,0.009,0.15034,0.01388,3e-27,0.15701,4.8829,3e-27
scin,SCIN,Proteins,0.03466,0.01686,0.04,0.04455,0.01777,0.01,0.01686,0.01421,0.2,0.04764,1.38166,0.01
scly,SCLY,Proteins,-0.01829,0.01576,0.2,-0.0379,0.01663,0.02,0.01026,0.01329,0.4,0.03926,10.98971,0.02
scn2a,SCN2A,Proteins,0.01371,0.01687,0.4,0.01596,0.01777,0.4,0.0089,0.01422,0.5,0.01827,1.9432,0.4
scn2b,SCN2B,Proteins,-0.00603,0.01681,0.7,0.00036,0.01771,1,-0.01377,0.01417,0.3,0.01377,18.10081,0.3
scn3a,SCN3A,Proteins,0.01999,0.01682,0.2,0.02727,0.01773,0.1,0.00764,0.01418,0.6,0.02832,1.0435,0.1
scn3b,SCN3B,Proteins,-0.0037,0.01687,0.8,-0.00299,0.01777,0.9,-0.00415,0.01422,0.8,0.00511,15.61176,0.8
scn4b,SCN4B,Proteins,0.0977,0.0163,2e-09,0.10741,0.01718,4e-10,0.07184,0.01373,2e-07,0.12922,2.25176,4e-10
scp2,SCP2,Proteins,0.00492,0.01672,0.8,-0.00851,0.01763,0.6,0.02216,0.0141,0.1,0.02374,7.40079,0.1
scpep1,SCPEP1,Proteins,0.02396,0.01649,0.1,-0.04629,0.01737,0.008,0.11456,0.01389,2e-16,0.12356,7.46694,2e-16
scrg1,SCRG1,Proteins,-0.01671,0.01433,0.2,-0.00584,0.0151,0.7,-0.029,0.01209,0.02,0.02958,17.24084,0.02
scrib,SCRIB,Proteins,0.0158,0.01665,0.3,0.00568,0.01755,0.7,0.02723,0.01402,0.05,0.02782,5.2149,0.05
scrn1,SCRN1,Proteins,0.03223,0.0163,0.05,-0.03555,0.01719,0.04,0.11831,0.01375,8e-18,0.12354,7.11484,8e-18
sct,SCT,Proteins,0.04327,0.01657,0.009,0.07319,0.01746,3e-05,-0.00236,0.01397,0.9,0.07323,23.87662,3e-05
sdc1,SDC1,Proteins,0.03973,0.01591,0.01,-0.09162,0.01677,5e-08,0.2095,0.01342,9e-55,0.22866,7.57473,9e-55
sdc4,SDC4,Proteins,-0.02471,0.01649,0.1,-0.10674,0.01738,8e-10,0.08782,0.01391,3e-10,0.13822,9.37043,3e-10
sdccag8,SDCCAG8,Proteins,0.04818,0.01591,0.002,0.01095,0.01677,0.5,0.09146,0.01342,1e-11,0.09211,5.54486,1e-11
sdhb,SDHB,Proteins,0.03745,0.01646,0.02,0.00565,0.01735,0.7,0.07498,0.01388,7e-08,0.07519,5.7127,7e-08
sdk2,SDK2,Proteins,-0.02246,0.01637,0.2,-0.03848,0.01726,0.03,0.0018,0.01382,0.9,0.03853,11.82104,0.03
sec31a,SEC31A,Proteins,0.04472,0.01653,0.007,-0.01184,0.01743,0.5,0.11436,0.01393,2e-16,0.11497,6.39396,2e-16
sel1l,SEL1L,Proteins,0.01556,0.01647,0.3,0.04224,0.01736,0.01,-0.02214,0.01387,0.1,0.04769,22.15635,0.01
sele,SELE,Proteins,-0.01087,0.01612,0.5,-0.03117,0.01699,0.07,0.0176,0.01361,0.2,0.03579,10.03685,0.07
selenop,SELENOP,Proteins,0.0673,0.01635,4e-05,0.06433,0.01724,0.0002,0.06243,0.01379,6e-06,0.08964,2.94276,6e-06
sell,SELL,Proteins,0.01635,0.01599,0.3,0.00618,0.01686,0.7,0.02776,0.01349,0.04,0.02844,5.16392,0.04
selp,SELP,Proteins,0.00971,0.01636,0.6,-0.07325,0.01725,2e-05,0.11886,0.01381,8e-18,0.13962,8.10952,8e-18
selplg,SELPLG,Proteins,0.10952,0.01626,2e-11,0.12774,0.01715,1e-13,0.0709,0.01372,2e-07,0.1461,1.93544,1e-13
sema3f,SEMA3F,Proteins,0.05105,0.01574,0.001,0.22514,0.0166,8e-42,-0.18757,0.01328,3e-45,0.29303,21.34679,3e-45
sema3g,SEMA3G,Proteins,0.05094,0.01659,0.002,0.03601,0.01749,0.04,0.06417,0.01401,5e-06,0.07358,4.04656,5e-06
sema4c,SEMA4C,Proteins,-0.04613,0.01619,0.004,0.00536,0.01707,0.8,-0.10883,0.01364,2e-15,0.10896,18.18795,2e-15
sema4d,SEMA4D,Proteins,0.00196,0.01636,0.9,-0.09819,0.01724,1e-08,0.13504,0.0138,1e-22,0.16696,8.40155,1e-22
sema6c,SEMA6C,Proteins,0.02199,0.01678,0.2,0.0228,0.01768,0.2,0.01801,0.01416,0.2,0.02906,2.55346,0.2
sema7a,SEMA7A,Proteins,9e-05,0.01635,1,-0.00117,0.01723,0.9,0.00174,0.0138,0.9,0.0021,8.25521,0.9
